#NSGA2
popsize 50
maxGen 500
numVar 30
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 500
currentGen	1
evaluateCount	50
totalTime	0.132677
firstFrontCount	8
frontCount	9
avgEvalTime	7.22396e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.826272	0.0506781	0	0.00740236	0.0212565	0.264691	0.428981	0.1077	0.239548	0	0.120404	0.116325	0.0760006	0.0805166	0.0709346	0.0340325	0.00417774	0.165962	0.0213478	0	0.117187	0	0	0	0.0729809	0.0225488	0.477124	0.0084833	0.0158342	0.0391187	0.826272	0.577472	
0.403596	0	0.106877	0.0224433	0.105387	0.0715321	0.428237	0.125613	0.0888216	0.0128103	0.303385	0	0.0928604	0.11246	0.104764	0.0382819	0.00746362	0.353835	0	0	0.0387895	0.204326	0	0.0225061	0	0	0.373746	0	0.0406781	0.0300585	0.403596	0.97307	
0.386051	0.0883793	0	0.00740236	0.0296589	0.36911	0.428981	0.1077	0.239548	0	0.048011	0.0860491	0.0450763	0.0573573	0.0722762	0	0.00390149	0.350893	0.0375674	0	0	0	0	0	0.0729809	0.0225488	0.486706	0.0659871	0.00371973	0.0391187	0.386051	0.986739	
0.666012	0.0838369	0	0.136088	0.0170653	0.182883	0.374042	0.235382	0.141318	0.0167472	0.00442669	0	0.0561067	8.32555e-06	0	0	0.00926812	0.312733	0	0	0	0.191964	0	0.00829037	0.172321	0.0788668	0.619148	0.0417775	0	0.0531135	0.666012	0.739229	
0.317099	0.0883793	0.0467104	0.0739876	0.0244244	0	0.428981	0.107695	0.176185	0	0.0530683	0.00225084	0.0988885	0.217605	0.0722762	0	0	0.490896	0.08002	0	0.0995625	0	0	0.0941101	0.102392	0.0225488	0.584538	0.0032078	0.000461113	0.0351556	0.317099	1.12462	
0.22173	0.0766236	0.109995	0.0302595	0.117674	0.0977469	0.361683	0.160817	0.229529	0.0222154	0.275122	0.0010722	0.0815258	0.0724257	0.016222	0.055472	0.00746362	0.348746	0.0479709	0	0	0.107309	0	0.150033	0	0	0.606816	0	0	0.0300585	0.22173	1.27844	
0	0.0802581	0	0.0302595	0.0356554	0.0234304	0.406467	0.0924094	0.273401	0.0270488	0	0	0	0.0217315	0.0500768	0.0220051	0.00806461	0.319208	0.183648	0	0.15438	0.204326	0	0.0902606	0.0194347	0.0934594	0.663799	0	0	0.0428086	0	1.88204	
0.826272	0.0506781	0	0.00740236	0.0212565	0.264691	0.428981	0.1077	0.239548	0	0.120404	0.116325	0.0760006	0.0805166	0.0722762	0.0723145	0.00417774	0.165962	0.0213478	0	0.0995625	0	0	0	0.0729809	0.0225488	0.477124	0.0084833	0.0565123	0.0391187	0.826272	0.590344	
0.129684	0.0641495	0.0453181	0	0	0.112318	0.344401	0	0.108909	0.0115613	0.0278828	0	0.0408411	0.0608152	0	0.0690577	0.0220341	0.470328	0.113733	0.0290742	0.0413017	0.204326	0	0.0124821	0.1406	0.0235144	0.715753	0.0613081	0	0.0058395	0.129684	1.3566	
0.317099	0.0883793	0.0467104	0	0.0296589	0	0.428981	0.384373	0.176185	0	0.0530683	0.00225084	0.0988885	0.217605	0.0722762	0	0	0.490896	0.08002	0	0.0995625	0	0	0.0941101	0.102392	0.00151573	0.451397	0.0032078	0.000461113	0.0351556	0.317099	1.13791	
0.0821079	0	0.106877	0.0302595	0.0224686	0.0977469	0.408873	0.160817	0.229529	0.00201522	0.275122	0	0.0988885	0.0724257	0.0709767	0.0678429	0.00746362	0.348746	0.0479709	0	0.0387895	0.204326	0	0.0655586	0	0	0.502583	0	0	0.0300585	0.0821079	1.50206	
0.250613	0.0416262	0.243835	0.000418368	0.027424	0.133518	0.350038	0.211538	0.115694	0.0216551	0.23306	0	0.0402559	0.0715349	0.0527965	0.0224125	0.011725	0.485173	0.169626	0	0.0890223	0.105671	0	0	0.048154	0.000229084	0.547867	0	0.00170801	0	0.250613	1.24173	
0.788486	0	0.117648	0.136088	0.102553	0.182883	0.374042	0.185289	0.141318	0.0167472	0.00442669	0	0.0561067	0.0726454	0	0.00296993	0.00954437	0.336412	0	0.037948	0	0.191964	0	0.00829037	0.172321	0.0788668	0.619148	0.0417775	0	0.0531135	0.788486	0.684887	
0.386051	0.0883793	0	0.00740236	0.0296589	0.376577	0.428981	0.1077	0.239548	0	0.160275	0.116325	0.0760006	0.0573573	0.0722762	0.00296883	0.00390149	0.350893	0.0375674	0	0	0	0	0	0.0729809	0.0225488	0.486706	0.0659871	0.00371973	0.0391187	0.386051	1.03079	
0.549426	0.0896638	0.106877	0.0302595	0.117674	0.0977469	0.408873	0.160817	0.13249	0.0128103	0.275122	0	0.0988885	0.0724257	0.0709767	0.0490964	0.00746362	0.348746	0.0479709	0	0.00550337	0.0173913	0	0.150033	0	0	0.604651	0	0	0	0.549426	0.879525	
0.213624	0.0629921	0.106877	0.0302595	0	0.0977469	0.408873	0.160817	0.229529	0	0.275122	0	0.0988885	0.0724257	0.0570555	0	0.130796	0.387113	0.0479709	0	0.0387895	0.153929	0.0194991	0.150033	0	0	0.604651	0	0	0.0300585	0.213624	1.3311	
0.346051	0.0896638	0.00496508	0.0302595	0.117674	0	0.426607	0.160817	0.137167	0.0220309	0.275122	0	0.0836698	0.0724257	0.0709722	0.0678429	0.00746362	0.350707	0	0	0.0387895	0.204326	0	0.0504544	0	0	0.604651	0	0	0.0385637	0.346051	1.07796	
0.624969	0.0506781	0	0.00740236	0.0212565	0.376577	0.428981	0.1077	0.239208	0	0.290148	0	0.0760006	0.0805166	0.0722762	0.0723145	0.00417774	0.165962	0.0214261	0	0.0995625	0	0	0	0.0729809	0.0619743	0.477124	0.00393236	0.0565123	0.0516407	0.624969	0.79667	
0.441302	0.0452186	0	0	0.0296589	0.376577	0.428981	0.1077	0.239548	0	0.151345	0.0192542	0.0760006	0.116826	0.0722762	0.00295083	0.0388757	0.356953	0.0375674	0	0.0995625	0	0	0	0.0729809	0.0225488	0.486706	0.0659871	0.00437039	0.0391187	0.441302	0.982199	
0.568458	0	0.106877	0.13218	0.117674	0.0977469	0.428237	0.125613	0.0888216	0.0128103	0.303385	0	0.0928604	0.11246	0.0709957	0	0.00746362	0.353835	0.0479709	0	0.0387895	0.204326	0	0.0225061	0	0	0.373746	0	0	0.0300585	0.568458	0.831115	
0.774433	0.073908	0.117648	0.138839	0.0429882	0.396987	0.516085	0.157265	0.27009	0.0167472	0.00291309	0.102421	0.00763455	0.0959113	0.0774145	0.0725059	0.000125075	0.243204	0.154894	0.0052083	0	0.0215648	0	0.0506804	0	0.112014	0.468044	0.0417775	0.0394789	0	0.774433	0.756348	
0.465903	0	0.106877	0.0224433	0.117674	0.0977469	0.428237	0.125613	0.0888216	0.0128103	0.303385	0	0.0928604	0.11246	0.0709957	0	0.00746362	0.353835	0.0479709	0	0.0387895	0.204326	0	0.0225061	0	0	0.373746	0	0	0.0300585	0.465903	0.902964	
0.714688	0.073908	0.117648	0.0291022	0.0429882	0.363001	0.516085	0.157265	0.27009	0.0167472	0.00291309	0.102421	0.00763455	0.0959113	0.0774145	0.0725059	0	0.243204	0.154894	0.0052083	0	0	0	0.0506804	0	0.112014	0.468044	0.0417775	0.0394789	0	0.714688	0.769436	
0.666012	0.0838369	0	0.136088	0.102553	0.182883	0.374042	0.235382	0.141318	0.0167472	0.00442669	0	0.0561067	0.0726454	0	0	0.00926812	0.312733	0	0	0	0.191964	0	0.00829037	0.172321	0.0788668	0.619148	0.0417775	0	0.0531135	0.666012	0.773672	
0.0350986	0.0760875	0.0453181	0.00651582	0.0605209	0.164667	0.344401	0.00775994	0.101708	0.036194	0.237781	0	0.0451454	0.0608152	0.0718918	0.0690577	0.00268363	0.356712	0.172824	0	0.130575	0.191093	0	0.0124821	0.1406	0.0941881	0.710629	0.0338117	0	0	0.0350986	1.72092	
0.0632931	0.0712418	0.102643	0.0302595	0.0590531	0.100811	0.423507	0	0.161465	0.00500991	0.275122	0	0.200209	0.0724257	0.0222986	0.0229341	0.00746362	0.348746	0	0.009655	0.111217	0.204326	0.0175913	0.00661332	0	0.000728681	0.607734	0	0	0.0300585	0.0632931	1.55071	
0.226664	0.0115266	0.0453181	0.00651582	0	0.177313	0.359695	0.0636251	0.023148	0.145032	0.358294	0	0.146174	0.0990351	0	0.0793044	0.0987541	0.369767	0.081559	0	0.0597571	0.204326	0	0.0124821	0.0239668	0.0407844	0.663353	0	0	0	0.226664	1.28739	
0.0133633	0.0766236	0.109995	0.0302595	0.117674	0.0977469	0.408873	0.160817	0.229529	0.0393679	0.275122	0.0010722	0.0815258	0.0724257	0.016222	0.0678429	0.00746362	0.348746	0.0479709	0	0	0.107309	0	0.150033	0	0	0.604651	0	0	0.0300585	0.0133633	1.79459	



#Generation 80 / 500
currentGen	80
evaluateCount	4000
totalTime	4.62336
firstFrontCount	29
frontCount	2
avgEvalTime	3.26589e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.0474202	0.0270688	0	0.0209221	0	0.112318	0.219162	0.0995079	0.108909	0.0115613	0.13227	0	0.0408411	0.0608152	0	0.0350202	0.0220341	0.470328	0.060544	0.0290742	0.0145164	0.0107801	0	0.0124821	0.173371	0.0235144	0.715753	0.0613081	0	0	0.0474202	1.47487	
0.353507	0.0506781	0	0.00740236	0.0212565	0.212242	0.495772	0.1077	0.239548	0	0.120404	0.116325	0.0760006	0	0	0.0340325	0.00417774	0.165962	0.0213478	0	0.26485	0	0	0	0.0729809	0.0225488	0.477124	0.0939126	0	0	0.353507	1.00871	
0.455829	0	0.0944045	0.0224433	0.117674	0.180137	0.459635	0.125613	0.0888216	0	0.155851	0	0.053244	0.131391	0.0709957	0	0	0.353835	0.0310598	0	0.0450958	0.144461	0	0	0	0.0121844	0.228795	0.0141365	0.00633633	0.0388336	0.455829	0.847222	
0.335617	0.0506781	0	0	0.0212565	0.175412	0.428981	0.1077	0.333474	0	0.120404	0.116325	0.0362143	0	0.0709346	0.0340325	0.00417774	0.165962	0.0213478	0	0.26485	0	0	0	0.0729809	0.0225488	0.477124	0	0	0.0391187	0.335617	1.01929	
0.666012	0.0735146	0	0.136088	0.0170653	0.182883	0.105814	0.0610548	0.141318	0.0167472	0.0118618	0.0170104	0.0190818	0	0	0	0.013505	0.315207	0	0	0	0.0624313	0	0.00829037	0.125582	0.0778308	0.551082	0	0	0.0531135	0.666012	0.579531	
0.470837	0	0.15385	0.13218	0.117674	0.0475791	0.428237	0.125613	0.0888216	0	0.10016	0	0.0542107	0.11246	0	0	0.00746362	0.350927	0	0.03961	0.0387895	0.204326	0	0.0225061	0	0	0.370864	0	0	0.0300585	0.470837	0.844266	
0.0121068	0	0.0453181	0.030826	0	0.0501679	0.344401	0.0545854	0.15223	0.0115613	0.132545	0	0.0408411	0	0	0.052403	0	0.114899	0.0197281	0.0290742	0.0413017	0	0	0.011111	0.190002	0.00827032	0.715753	0.0613081	0	0.00759919	0.0121068	1.51445	
0.129684	0.0270688	0.0453181	0.0209221	0	0.112318	0.344401	0	0.108909	0.0115613	0.13227	0	0	0.0608152	0	0.0342019	0.0220341	0.470328	0.113733	0.0290742	0.0145164	0	0	0.0102267	0.090725	0.0235144	0.715753	0.0613081	0	0	0.129684	1.28228	
0.0969556	0.0391595	0	0.0209221	0	0.112318	0.219162	0.0995079	0.108909	0.0115613	0.134284	0	0.0408411	0.0608152	0	0.0350202	0.124949	0.470328	0.060544	0	0.0145164	0	0	0.0124821	0.173371	0.0235144	0.715753	0.0613081	0	0	0.0969556	1.37168	
0.0502047	0	0.106877	0	0.117674	0.167519	0.396682	0.125613	0.0888216	0.0519077	0.0444749	0	0.0542107	0.0324035	0.0709957	0	0.00746362	0.350927	0.0479709	0	0.0633638	0.144601	0	0.0225061	0	0	0.24669	0	0	0.0300585	0.0502047	1.38381	
0	0	0.0399748	0.030826	0	0.115305	0.219283	0.00749203	0.108909	0.0115613	0.139851	0	0.0408411	0.00611669	0	0	0.0220341	0.399419	0.106401	0.0290742	0.0413017	0.012393	0	0.0124821	0.0810855	0	0.576967	0.0613081	0	0	0	1.64013	
0.538652	0.0900638	0.0755477	0.00655927	0.0191717	0.184659	0.329097	0.110775	0	0	0.282549	0	0	0.11246	0.0770096	0.0293458	0	0.353835	0	0	0.0387895	0.204326	0.0252431	0.00067235	0	0	0.373746	0	0.0406781	0	0.538652	0.765183	
0.160092	0	0.0937157	0.0208636	0.020997	0.0234304	0.348166	0.0777702	0.100278	0.00907693	0.0298821	0	0	0	0.0500768	0.0487565	0.0653122	0.356916	0.0441234	0	0.118045	0.144747	0.0298197	0	0	0	0.237707	0	0.0193995	0.0428086	0.160092	1.08046	
0.568458	0	0.168739	0.0219123	0.161491	0	0.396682	0.125613	0.0888216	0.0171726	0.0444749	0	0	0.11246	0.0709957	0	0.00746362	0.144803	0.0479709	0	0.0666011	0.23599	0	0.00630409	0	0	0.413469	0	0	0.0300585	0.568458	0.696136	
0.363312	0	0.105424	0.0302595	0.0224686	0	0.410987	0.139245	0.0931192	0	0.275122	0	0.0988885	0	0.0709491	0.0678429	0.00746362	0.348835	0	0	0.0335285	0.0768495	0	0.0655586	0	0	0.463864	0	0	0.0300585	0.363312	0.934389	
0.403596	0.0900638	0.0814138	0.00655927	0.0191717	0.184659	0.329097	0.110775	0.0888216	0	0.282549	0	0	0.11246	0.0770096	0	0	0.353835	0	0	0.0387895	0.204326	0	0.00067235	0	0	0.373746	0	0.0406781	0	0.403596	0.904392	
0.453698	0	0.101011	0.0302595	0.0224686	0.0274091	0.410987	0.128019	0.0931192	0.00387134	0.181847	0	0	0	0.123399	0	0	0.348746	0.0479709	0	0.0861055	0.204326	0	0.0655586	0	0	0.478713	0	0	0.0300585	0.453698	0.851365	
0.180819	0	0.0937157	0.0208636	0.020997	0.0234304	0.348166	0.0777702	0.218223	0.00907693	0.0298821	0	0	0	0.0500768	0.0892145	0.0653122	0.356916	0.0441234	0	0.074558	0.144747	0.0298197	0	0	0	0.237707	0	0.0193995	0.0428086	0.180819	1.07852	
0.622074	0.0506781	0	0.00798871	0.0212565	0.212242	0.317006	0.1077	0.17188	0.0914736	0.120404	0.116325	0.0760006	0	0.0709346	0.0628494	0.00417774	0.165962	0.0213478	0	0.149174	0	0	0	0	0.0225488	0.477124	0.0084833	0.0158342	0.0391187	0.622074	0.687889	
0.826272	0.0506781	0	0.0202984	0	0.264691	0.401113	0.1077	0.239548	0	0.120404	0.1144	0.0760006	0.0805166	0.0709346	0.0340325	0.00417774	0.144047	0.0213478	0	0.117187	0	0	0	0.0729809	0.0225488	0.259544	0.0084833	0.076799	0.035919	0.826272	0.532602	
0.371848	0.0900638	0.0755477	0.00655927	0.0191717	0.184659	0.329097	0.110775	0.107557	0	0.161885	0	0	0.11246	0.0770096	0.0293458	0	0.353835	0	0	0.0228217	0.204326	0	0.00656178	0	0	0.373746	0	0.0406781	0	0.371848	0.916953	
0.117577	0.0802581	0	0.0203556	0	0.0446922	0.228371	0	0.272182	0.0270488	0	0	0	0	0.0682888	0.0710735	0.215225	0.319208	0	0	0.0107794	0.269114	0.0129515	0	0	0.0912327	0.663799	0	0	0.0428086	0.117577	1.30199	
0.557144	0.0506781	0	0.00798871	0.0212565	0.212242	0.313448	0.1077	0.17188	0	0.120404	0.116325	0.0760006	0	0.0709346	0.0340325	0.00417774	0.165962	0.0213478	0	0.149174	0	0	0	0.0729809	0.0225488	0.455036	0.0084833	0.0158342	0.0391187	0.557144	0.727229	
0.485545	0	0.15385	0.13218	0.117674	0.0475791	0.35255	0.125613	0.0888216	0	0.10016	0	0.0347981	0.11246	0.0709957	0	0.141321	0.350927	0	0	0.0387895	0.0770976	0	0.0225061	0	0	0.370864	0	0	0.0300585	0.485545	0.817145	
0.521037	0	0.106877	0.13218	0.00783527	0.0977469	0.428237	0.125613	0.113429	0	0.0444749	0.0011355	0.0542107	0.11246	0.0709957	0	0.00746362	0.350927	0.0479709	0	0.0387895	0.204326	0	0.0121344	0	0	0.332405	0	0	0.0300585	0.521037	0.773166	
0.666012	0.0735146	0	0.136088	0.0170653	0.182883	0.105814	0.0610548	0.141318	0.0167472	0.0118618	0.0170104	0.0190818	0	0	0	0.013505	0.315207	0	0	0	0.0624313	0	0.00829037	0.125582	0.0778308	0.551082	0	0	0.0531135	0.666012	0.579531	
0.65027	0.0838369	0.103537	0.12983	0.0170653	0	0.376038	0.224155	0.0636996	0	0.0118618	0.0114859	0.0190818	0	0	0	0.0111731	0.110557	0	0	0	0.0624313	0	0.00829037	0.125582	0.02145	0.551082	0.0417775	0	0.045685	0.65027	0.59805	
0.0701431	0	0.0552756	0.0869153	0.117674	0.0977469	0.419447	0.125613	0.0888216	0.0128103	0.240084	0	0.0928604	0.0280698	0	0.00499394	0.00746362	0.353835	0.0479709	0	0	0.204326	0	0.0225061	0	0.0183143	0.285217	0	0	0.0300585	0.0701431	1.37824	
0.309466	0	0.106877	0.0302595	0.0224686	0	0.410987	0.128019	0.0931192	0	0.158844	0	0.0988885	0	0.0709491	0.0678429	0.00746362	0.348746	0.0479709	0	0.0861055	0.204326	0	0.0655586	0	0	0.463864	0	0	0.0300585	0.309466	1.02038	
0.826272	0.0506781	0.0684135	0.0202984	0	0.264691	0.500582	0.1077	0.239548	0	0.0495134	0.0401419	0.0760006	0.0805166	0.0709346	0.0340325	0.00417774	0.144047	0.0213478	0	0.117187	0	0	0	0.0729809	0.0225488	0.313564	0.0084833	0.076799	0.0311676	0.826272	0.547245	
0	0	0.0453181	0.030826	0	0.115305	0.251459	0	0.108909	0.0115613	0.139851	0	0.0408411	0.00611669	0	0	0.0220341	0.399419	0.106401	0.0290742	0.0413017	0.012393	0	0.0124821	0.0810855	0	0.576967	0.0613081	0	0	0	1.64944	
0.160092	0	0.0937157	0.0208636	0.020997	0.0234304	0.348166	0.0777702	0.100278	0.00907693	0.0298821	0	0	0	0.0500768	0.0487565	0.0653122	0.356916	0.0441234	0	0.118045	0.144747	0.034402	0	0	0	0.237707	0	0.0193995	0.0428086	0.160092	1.08165	
0.666012	0.0838369	0	0.136088	0.0170653	0.182883	0.105814	0.0610548	0.141318	0.0167472	0.0118618	0.0223246	0.0190818	0	0	0	0.013505	0.315207	0	0	0	0.0624313	0	0.00829037	0.125582	0.0778308	0.551082	0	0	0.0531135	0.666012	0.582828	
0.309466	0	0.106877	0.0302595	0.0224686	0	0.410987	0.139245	0.0931192	0	0.275122	0	0.0988885	0	0.0709491	0.0678429	0.00746362	0.348746	0	0	0.0226648	0.204326	0	0.0655586	0	0	0.463864	0	0	0.0300585	0.309466	1.02433	
0.129684	0.102894	0.0453181	0.0209221	0	0.112318	0.344401	0	0.108909	0.0115613	0.13227	0	0	0.0608152	0	0.0342019	0.0220341	0.470328	0.113733	0.0290742	0.0145164	0	0	0.0102267	0.090725	0.0235144	0.715753	0.0613081	0	0.000341028	0.129684	1.30272	
0.0121068	0	0.0453181	0.030826	0	0.0501679	0.348644	0.0545854	0.15223	0.0115613	0.165018	0	0.0408411	0.0572637	0	0.052403	0	0.114899	0.0197281	0.0290742	0.0413017	0	0	0.011111	0.11543	0.00827032	0.715753	0.0613081	0	0.0147964	0.0121068	1.52235	
0.403596	0.0900638	0.0755477	0.00655927	0.0191717	0.184659	0.329097	0.110775	0.0888216	0	0.282549	0	0	0.11246	0.0770096	0.0293458	0	0.353835	0	0	0.0387895	0.204326	0	0.00067235	0	0	0.373746	0	0.0406781	0	0.403596	0.909927	
0.363312	0.086522	0.0370109	0.0302595	0.0224686	0	0.430104	0.139245	0.0187878	0	0.275122	0.074258	0.0988885	0	0.0709491	0.0678429	0.00746362	0.348835	0	0	0.0335285	0.0768495	0	0.0655586	0	0	0.463864	0	0	0.0380096	0.363312	0.945182	
0.453698	0	0.106877	0.0302595	0.0224686	0.0274091	0.410987	0.128019	0.0931192	0.00387134	0.181847	0	0	0	0.123399	0	0.00746362	0.348746	0.0479709	0	0.0861055	0.204326	0	0.0655586	0	0	0.478713	0	0	0.0300585	0.453698	0.854446	
0.0474202	0.0270688	0	0.0209221	0	0.148825	0.219162	0	0.108909	0.0115613	0.148559	0	0.0408411	0.155238	0	0.0350202	0.0220341	0.470328	0.0516494	0.0290742	0.0145164	0	0	0	0.173371	0.0235144	0.715753	0.0613081	0	0	0.0474202	1.4793	
0.0969556	0.0391595	0	0.0307926	0	0.112318	0.219162	0.0995079	0.108909	0.0115613	0.134284	0	0.0408411	0.0608152	0	0.0350202	0.124949	0.470328	0.060544	0	0.0145164	0	0	0.0124821	0.173371	0.0235144	0.715753	0.0613081	0	0	0.0969556	1.37439	
0.622074	0	0	0.00798871	0.0212565	0.212242	0.398121	0.1077	0.17188	0.0914736	0.141986	0.116325	0.0760006	0	0.0709346	0.0340325	0.00417774	0.165962	0.0213478	0	0.149174	0	0	0	0	0.0225488	0.477124	0.0084833	0.0158342	0.0391187	0.622074	0.692928	
0.0502047	0	0.106877	0	0.117674	0.167519	0.42455	0.125613	0.0888216	0.0519077	0.0444749	0	0.0542107	0.0324035	0.0709957	0	0.00746362	0.350927	0.0479709	0	0.0633638	0.144601	0	0.0225061	0	0	0.24669	0	0	0.0337337	0.0502047	1.39275	
0.65027	0.0838369	0.103537	0.12983	0.0170653	0	0.376038	0.224155	0.0636996	0	0.0118618	0.0223246	0.0190818	0	0	0	0.0111731	0.184664	0	0	0	0.0624313	0	0.00829037	0.125582	0.0735381	0.551082	0.0417775	0	0.0531135	0.65027	0.628805	
0.557144	0.0506781	0	0	0.0212565	0.212242	0.423294	0.1077	0.17188	0	0.120404	0.116325	0.0760006	0	0.0709346	0.0340325	0.00417774	0.165962	0.0213478	0	0.149174	0	0	0	0.0729809	0.0225488	0.477124	0.0084833	0.0158342	0.0391187	0.557144	0.754748	
0.485545	0	0.15385	0.13218	0.117674	0.0475791	0.35255	0.125613	0.0888216	0	0.10016	0	0.0542107	0.11246	0.0709957	0	0.141321	0.350927	0	0	0.0387895	0.0770976	0	0.0225061	0	0	0.370864	0	0	0.0300585	0.485545	0.821578	
0.335617	0.0506781	0	0	0.0212565	0.175412	0.428981	0.1077	0.333474	0	0.120404	0.116325	0.0362143	0	0.0709346	0.0340325	0.00417774	0.165962	0.0213478	0	0.26485	0	0	0	0.0729809	0.0225488	0.477124	0	0.00166605	0.0391187	0.335617	1.01969	
0.568458	0	0.168739	0.0219123	0.161491	0	0.392421	0.125613	0.0888216	0.0171726	0.0444749	0.0192398	0	0.11246	0.0709957	0	0.00746362	0.159536	0.0479709	0	0.0378108	0.23599	0	0.00630409	0	0	0.413469	0	0	0.0340788	0.568458	0.697223	
0.00847743	0.0323654	0.109995	0.0302595	0.0450473	0.0977469	0.365982	0.160817	0.100892	0.00819818	0	0.072326	0.0815258	0	0.0223803	0.055472	0.00746362	0.348746	0.0868753	0	0	0	0	0.163129	0	0.0425498	0.606816	0	0.0167362	0.0300585	0.00847743	1.64878	
0.117577	0.0802581	0.0924201	0.0203556	0	0.0446922	0.228371	0	0.272182	0.0270488	0	0	0	0	0.0500768	0.0710735	0.215225	0.319208	0	0	0.0107794	0.204326	0.0129515	0	0	0.0912327	0.663799	0	0	0.0428086	0.117577	1.30454	



#Generation 90 / 500
currentGen	90
evaluateCount	4500
totalTime	5.10125
firstFrontCount	25
frontCount	2
avgEvalTime	4.58183e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.160092	0	0.0937157	0.0208636	0.020997	0.0234304	0.348166	0.0777702	0.100278	0.00907693	0.0298821	0	0	0	0	0.0487565	0	0.249798	0.0441234	0	0.118045	0.144747	0	0	0	0	0.237707	0	0.0193995	0.0428086	0.160092	1.01475	
0.375955	0.0410979	0	0.123056	0	0.0274091	0.217314	0.0438903	0	0.00387134	0	0	0.0163129	0	0.116812	0.00983692	0	0.348746	0.0479709	0	0.0861055	0.204326	0.146356	0.0655586	0	0	0.478713	0	0	0.0300585	0.375955	0.841861	
0.363312	0	0.1115	0.0302595	0.000791306	0	0.409716	0.139245	0.0931192	0	0.175835	0.00643168	0.0405837	0	0	0.000633595	0.00746362	0.348835	0	0	0.0119379	0.0768495	0	0.0655586	0	0	0.405359	0	0	0.0300585	0.363312	0.842499	
0.309466	0	0.00912511	0.0302595	0.0224686	0.012745	0.410987	0.139245	0.0100006	0	0.164539	0	0.0988885	0.0597336	0.0709491	0.045623	0.00746362	0.335402	0	0.0248178	0.0226648	0	0	0.0225242	0	0	0.463864	0	0	0	0.309466	0.900685	
0.407129	0.00229304	0	0.0233564	0	0.164656	0.401113	0.043063	0.239548	0	0.120404	0.0479643	0	0.0805166	0.0709346	0.0340325	0.00417774	0.0517213	0.0213478	0	0.117438	0	0	0	0	0.0225488	0.259544	0	0	0.0337859	0.407129	0.747822	
0.0502047	0	0.000768911	0	0.117674	0.136705	0.0481684	0.0574171	0.0111098	0.0519077	0.129252	0	0.0265602	0.0324035	0.0723649	0	0	0.350927	0.0479709	0	0.0633638	0.0483235	0	0.0225061	0	0.000781893	0.265865	0	0.00585494	0.0337337	0.0502047	1.20093	
0.929189	0	0	6.84736e-05	0	0.0972121	0.355015	0.112127	0.259684	0	0.120404	0.1144	0.0760006	0.180578	0.0709346	0.0340325	0.00417774	0.00824321	0.0213478	0	0.117187	0	0	0.000713049	0.00569327	0	0.259544	0.0084833	0	0.0390864	0.929189	0.371412	
0	0	0.0399748	0.0279171	0	0.0117085	0.219283	0	0.108909	0.0115613	0	0	0.037943	0.00611669	0	0	0	0.336388	0.0797618	0	0.0413017	0.0397416	0	0.0124821	0.0258923	0	0.409881	0	0	0	0	1.43723	
0.826272	0.0421695	0	0.0175589	0	0.261633	0.355015	0.1077	0.259684	0.00171659	0.186523	0.1144	0.0599761	0	0.00246158	0.0340325	0.00417774	0.144047	0.0213478	0	0.117187	0	0	0.000713049	0.0729809	0	0.229612	0.0084833	0.000311985	0.0357793	0.826272	0.47898	
0.497268	0	0.0941978	0	0.161491	0	0.053855	0.0468459	0	0	0.0444749	0.0192398	0	0.102493	0.0709957	0	0.0148079	0.0497693	0.0479709	0.0320192	0.0378108	0.208763	0	0.0704061	0	0	0.408978	0	0	0.0259057	0.497268	0.609652	
0.620571	0	0.0941978	0	0.161491	0	0.053855	0	0	0	0.0444749	0.0192398	0	0.102493	0.0709957	0	0.0148079	0.0497693	0.0479709	0	0.0378108	0.208763	0	0.0704061	0	0	0.408978	0	0	0.0259057	0.620571	0.493304	
0.826272	0.0421695	0	0.0175589	0	0.261633	0.355015	0.1077	0.259684	0.00171659	0.186523	0.1144	0.0599761	0	0.00246158	0.0340325	0.00417774	0.144047	0.0213478	0	0.117187	0	0	0.000713049	0.0729809	0	0.229612	0.0084833	0.000311985	0.0357793	0.826272	0.47898	
0.568458	0	0.0941978	0	0.161491	0	0.053855	0.092121	0.0106928	0	0.0444749	0.0192398	0	0.118343	0.136481	0	0.0148079	0.145214	0.0186904	0.0339687	0.0378108	0	0	0.00630409	0	0	0.408978	0	0	0.0259057	0.568458	0.536268	
